"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_00858",225.977929696138,-3.59338891201704,0.611938489357435,-5.05506511817103,4.30243943056496e-07,5.71927724304411e-06
"BPB1_02561",24.8718354209486,-3.57143089236596,0.392314390288204,-7.82900390197161,4.91750383505341e-15,1.33365669335594e-13
"BPB1_00849",60.1575419351095,-3.56422708977243,0.422195156773459,-7.25784519460185,3.93305297617906e-13,8.7352621038841e-12
"BPB1_01540",316.194500521702,3.51768868668179,0.623697545490715,4.83838474032718,1.30898569013945e-06,1.66016046706286e-05
"BPB1_04000",316.386030455363,-3.49193038651325,0.241000183573499,-12.4146394502675,2.17665195669547e-35,1.8355297828571e-33
"BPB1_02184",1626.48921409065,-3.48622778578789,0.616258156492355,-4.84574160086583,1.26139604335341e-06,1.60560246367414e-05
"BPB1_01876",1488.03354711546,-3.46015118811581,0.30864591923716,-9.59076729552113,8.74323533763e-22,3.52143590426784e-20
"BPB1_05991",61.4176422207086,-3.45964468612517,0.563859366691215,-5.24890577502094,1.53005305487457e-07,2.15044175446825e-06
"BPB1_00259",7113.8191943569,-3.45638851583274,0.39391158485461,-7.50520835005125,6.13309739613013e-14,1.49100570481596e-12
"BPB1_05988",91.4788072634964,-3.4355481425382,0.646707947232593,-4.53921767174822,5.64633255440839e-06,6.68273175353993e-05
"BPB1_05416",239.309603271763,-3.41484470578784,0.266902276922843,-10.921018506824,9.14643194081428e-28,5.67394174535341e-26
"BPB1_04013",155.923910871956,-3.40558297678556,0.310787157703457,-9.34910888292874,8.83892591989397e-21,3.38323994252963e-19
"BPB1_01542",3000.85879216629,3.38131250405735,0.694106467198572,4.15111029823189,3.30866255898746e-05,0.000356424188240625
"BPB1_03999",114.67537075509,-3.37670202766379,0.299666314677757,-9.59968433808526,8.01896299006186e-22,3.30369032498961e-20
"BPB1_05330",2000.03043458764,3.37234016716379,0.158093361394257,18.1686323943778,9.14493880877166e-74,1.76268695539074e-71
"BPB1_03998",649.347539970068,-3.35783671150999,0.26395431469962,-10.8270126774105,2.56383519563332e-27,1.53744650564811e-25
"BPB1_04031",71.7547528501177,-3.3505978623421,0.301172340928557,-9.46500549669768,2.93545621475519e-21,1.13975951014631e-19
"BPB1_00886",240.397262418839,-3.31809713637232,0.508492084640867,-5.54206687083961,2.98922101059347e-08,4.48134049838138e-07
"BPB1_01805",650.125622397236,-3.31581615733791,0.403549078105105,-6.97763000862195,3.00200981080481e-12,6.04546527944535e-11
"BPB1_05696",6244.72750664648,-3.30197469090487,0.510378252684902,-5.4899962452647,4.01942287017345e-08,5.89478946476253e-07
"BPB1_04355",544.295528726357,-3.28085703119429,0.28019931924144,-9.92456740695398,3.25511136713528e-23,1.50152444858368e-21
"BPB1_00841",105.947846479647,-3.28068399118137,0.554647038609194,-5.01342979880336,5.34682804985623e-07,7.02112676035866e-06
"BPB1_00877",148.22522238864,-3.27775160202248,0.677297102135839,-4.1012306021433,4.10958759986092e-05,0.000439196916365335
"BPB1_02529",54.1868486810283,-3.27212361721157,0.339373883651989,-8.16834691986566,3.12643777812919e-16,8.9752046215762e-15
"BPB1_04381",344.027011985831,-3.25982536557348,0.417472323165647,-6.61079839891187,3.82252762056921e-11,7.08940947361238e-10
"BPB1_03996",441.802655425631,-3.25828326195172,0.284988991004037,-9.6785607480278,3.71914607971246e-22,1.59303423747684e-20
"BPB1_05876",29.866706199836,-3.24846686798864,0.448054094113088,-6.13423000503804,8.55726388202624e-10,1.44323603660299e-08
"BPB1_02530",11.5566806207197,-3.24688872588109,0.484142196774301,-5.67372301811909,1.39726988701264e-08,2.16076377656367e-07
"BPB1_02206",63.4720557236667,-3.23347358423396,0.356984333949765,-7.65712476508456,1.90141894681995e-14,4.77300374697083e-13
"BPB1_02266",40.9833472385165,-3.22384095484211,0.250495867169347,-10.8737959856266,1.53671204120853e-27,9.42458509818456e-26
"BPB1_05695",899.040807752624,-3.21944729161482,0.579033205275317,-4.69653081522636,2.64617329871671e-06,3.25316567042689e-05
"BPB1_03997",225.470376642827,-3.19898331139141,0.266132251367419,-10.1415115887823,3.61462464893097e-24,1.78973662663124e-22
"BPB1_05473",23.8725694122032,-3.19108406426959,0.4436973275157,-6.06513471545391,1.31843095080586e-09,2.17601585366949e-08
"BPB1_03987",280.947249712989,-3.1901330221136,0.245915605598853,-10.9392529830004,7.48137877003065e-28,4.69500014207621e-26
"BPB1_02560",117.603845179818,-3.17809851011521,0.231760465458254,-11.5554588001878,6.92765105595304e-31,5.12171681492857e-29
"BPB1_04014",921.616200360216,-3.15210743036746,0.249507430822316,-10.6293725266088,2.17571358706893e-26,1.236034339938e-24
"BPB1_03986",525.864652407511,-3.14772310513367,0.230328629993021,-11.4954146395691,1.39111413596932e-30,1.00104573224352e-28
"BPB1_03995",232.100274460432,-3.14264258889354,0.26944374534152,-9.80777113806812,1.04245627813774e-22,4.61158732222079e-21
"BPB1_02346",3372.41978730374,-3.13627177546143,0.38156966586054,-6.90901822480029,4.88019268212177e-12,9.68323525934236e-11
"BPB1_01520",215.836951159955,-3.1327744792039,0.247814305738576,-10.6239810141601,2.30515818595112e-26,1.2959311176644e-24
"BPB1_04354",972.660363579631,-3.11159141608933,0.270182654982574,-9.66602173724945,4.20403636400903e-22,1.7725925200435e-20
"BPB1_03229",798.900299897746,3.0900465415973,0.185243089293407,13.9818794400202,2.01106168482987e-44,2.30929785383549e-42
"BPB1_03545",914.8171950857,3.07732510617901,0.177751689327308,14.4995815000845,1.21890772749804e-47,1.56629642983499e-45
"BPB1_00867",182.343635278223,-3.07658848318766,0.717703233679353,-3.59004719816938,0.00033061809091522,0.00306588631730144
"BPB1_03228",3150.80676893209,3.07207594699445,0.274409966037536,9.3731141916421,7.04233696564923e-21,2.71482090025778e-19
"BPB1_04002",859.206814045999,-3.06667558774774,0.242295092770506,-10.5931802348916,3.20514007249538e-26,1.7833135021915e-24
"BPB1_00784",158.813679210148,3.06520495942459,0.184815848136153,13.8797889103905,8.39909356608394e-44,9.25100162778674e-42
"BPB1_00389",344.923391848937,3.06252550563762,0.121862547383519,21.0279988450676,3.63669872158347e-98,8.53359260886348e-96
"BPB1_04015",409.652525054571,-3.06077873323116,0.252316577818242,-10.1490704866639,3.34534409125823e-24,1.67174278338154e-22
"BPB1_00030",81.4639422484412,3.02395023032839,0.336547845127038,7.49952872042804,6.40476885406959e-14,1.54314899577739e-12
"BPB1_02183",1370.66110627908,-3.02005368607024,0.619339649506715,-4.06893646818412,4.72282218891374e-05,0.000498807658582534
